,Fitness,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
0,0.49837225760792636,0.46956889681500996,672.0,20.0,0.4441137785616581,0.0278387116495483,0.9128246964935378,1.0,5.0,9.0,7.0,4.0
1,0.49837225760792636,0.7045707550540645,1431.0,1.0,1.0,0.16607103468376122,0.33038499464896437,0.0,2.0,9.0,7.0,9.0
2,0.49837225760792636,0.5049766843959113,1500.0,1.0,0.8753706104803837,0.08611043963795752,0.3931272064972849,0.0,2.0,4.0,5.0,9.0
3,0.49837225760792636,0.7591150462470778,1199.0,1.0,1.0,0.08611043963795752,0.3252938920775813,1.0,2.0,9.0,8.0,9.0
4,0.49837225760792636,0.7925445268298321,329.0,18.0,0.3779989890126563,0.09440074935429682,0.36761449734041524,0.0,5.0,10.0,2.0,4.0
5,0.49837225760792636,0.4589156544265968,726.0,20.0,1.0,0.001,0.36761449734041524,0.0,5.0,8.0,6.0,8.0
6,0.49837225760792636,0.5183315939194567,1260.0,1.0,0.44982718678013567,0.48601267670172105,0.31044805096649103,0.0,2.0,9.0,9.0,3.0
7,0.49837225760792636,0.7591150462470778,1199.0,1.0,0.478763290118058,0.08611043963795752,0.6653589964239994,1.0,2.0,6.0,6.0,9.0
8,0.4979830148619957,0.22202342953836895,526.0,4.0,0.9554357979303192,0.2479328697750797,0.9011717228491608,0.0,7.0,6.0,8.0,9.0
9,0.4958598726114649,0.46956889681500996,672.0,20.0,0.9938657564930138,0.0278387116495483,0.9128246964935378,1.0,5.0,4.0,7.0,4.0
10,0.4958598726114649,0.7509748672125248,578.0,9.0,0.9790134703822049,0.10850113978727456,0.34162098591192874,0.0,8.0,7.0,7.0,4.0
11,0.4920382165605095,0.4504863974304858,614.0,9.0,0.44982718678013567,0.0278387116495483,0.8584017501161543,0.0,4.0,9.0,9.0,3.0
12,0.48881811748053783,0.4757657648246135,1266.0,4.0,0.3411313310939423,0.2479328697750797,0.6577145702823819,0.0,7.0,9.0,8.0,9.0
13,0.48644727530077847,0.9833695206750734,703.0,17.0,0.40991326363233344,0.023390700149317045,0.2639431609794267,1.0,5.0,5.0,4.0,4.0
14,0.4830502476999292,0.5183315939194567,36.0,9.0,0.44982718678013567,0.08988555500710198,0.12305191243008085,0.0,4.0,9.0,9.0,9.0
15,0.47975937721160655,0.7925445268298321,1358.0,20.0,0.3779989890126563,0.001,0.9515191399184739,1.0,6.0,4.0,6.0,4.0
16,0.4782024062278839,0.7925445268298321,726.0,20.0,0.3779989890126563,0.001,0.36761449734041524,0.0,5.0,4.0,6.0,4.0
17,0.4755484784147205,0.9833695206750734,1442.0,19.0,0.40991326363233344,0.023390700149317045,0.2857215953666481,1.0,4.0,5.0,4.0,4.0
18,0.4724699221514508,0.4757657648246135,690.0,0.0,0.9866030484839707,0.07490228837890955,0.6577145702823819,0.0,7.0,8.0,7.0,9.0
19,0.4712668082094834,0.7925445268298321,726.0,20.0,0.983619502439809,0.001,0.36761449734041524,0.0,5.0,4.0,6.0,4.0
20,0.4576433121019108,0.46956889681500996,672.0,20.0,0.3377345678109529,0.0278387116495483,0.9128246964935378,1.0,8.0,7.0,7.0,9.0
21,0.44235668789808913,0.5183315939194567,36.0,9.0,0.44982718678013567,0.48601267670172105,0.12305191243008085,0.0,4.0,9.0,9.0,3.0
22,0.4418259023354565,0.5183315939194567,36.0,9.0,0.44982718678013567,0.8431609542539864,0.12305191243008085,0.0,4.0,9.0,9.0,3.0
23,0.44009200283085637,0.7524549510855606,1316.0,19.0,0.3673728225740213,0.10850113978727456,0.32803739207412186,0.0,5.0,7.0,7.0,8.0
24,0.43145789101203114,0.7509748672125248,1316.0,9.0,0.3950568135351798,0.08617991103614461,0.9470474996933038,0.0,8.0,7.0,6.0,8.0
25,0.43145789101203114,0.7509748672125248,1316.0,9.0,0.3950568135351798,0.10850113978727456,0.34162098591192874,0.0,8.0,7.0,7.0,8.0
26,0.4299363057324841,1.0,1431.0,19.0,0.9391112594335981,0.08032083054167675,0.6793438467947919,0.0,6.0,9.0,7.0,9.0
27,0.4219037508846426,1.0,1431.0,19.0,0.6530743543740375,0.016792530134132063,0.6793438467947919,1.0,4.0,9.0,7.0,9.0
28,0.4168082094833687,0.4757657648246135,1266.0,4.0,0.3411313310939423,0.6650713492660334,0.6577145702823819,0.0,7.0,8.0,8.0,9.0
29,0.4107572540693559,0.1,4.0,2.0,0.1,0.1,0.1,3.0,2.0,2.0,2.0,2.0
30,0.4073248407643312,0.7509748672125248,1316.0,9.0,0.3950568135351798,0.10850113978727456,0.34162098591192874,0.0,8.0,7.0,7.0,9.0
31,0.4073248407643312,0.7509748672125248,152.0,9.0,0.3950568135351798,0.10850113978727456,0.34162098591192874,0.0,8.0,7.0,7.0,9.0
32,0.4051663128096249,0.4757657648246135,690.0,4.0,0.9866030484839707,0.6650713492660334,0.6577145702823819,1.0,7.0,8.0,8.0,9.0
33,0.4051663128096249,0.4757657648246135,690.0,4.0,0.9866030484839707,0.6650713492660334,0.6577145702823819,0.0,7.0,8.0,8.0,9.0
34,0.4020877565463553,0.46143782870964095,1423.0,19.0,0.40991326363233344,0.023390700149317045,0.9118439611142519,1.0,4.0,5.0,5.0,7.0
35,0.39946921443736727,0.41571269261663407,1431.0,18.0,1.0,0.845315298274845,0.3252869284915224,0.0,2.0,9.0,7.0,7.0
36,0.3982307147912243,0.46956889681500996,1395.0,20.0,0.34841109871523285,0.09294005079496133,0.40085656516089535,0.0,3.0,5.0,3.0,6.0
37,0.39363057324840767,0.45651039506973384,36.0,19.0,1.0,0.8431609542539864,0.6603139214252305,0.0,7.0,9.0,7.0,3.0
38,0.37972399150743097,0.9833695206750734,1303.0,19.0,0.4079035539172064,0.001,0.29270379826125015,1.0,3.0,7.0,7.0,9.0
39,0.3774593064401982,0.46956889681500996,672.0,20.0,0.9938657564930138,0.0278387116495483,0.9128246964935378,1.0,3.0,4.0,7.0,2.0
40,0.37519462137296533,0.9833695206750734,1303.0,9.0,0.658551391698533,0.42913737929788537,0.49107811896062636,1.0,6.0,7.0,3.0,2.0
41,0.37427459306440203,0.5252505872219027,174.0,20.0,0.5522897273121836,0.07633895974192505,0.9698469940137702,0.0,4.0,4.0,3.0,6.0
42,0.3706298655343241,0.502825139779103,1500.0,0.0,0.9333714378465318,0.09194843810315714,0.45948557855313393,0.0,3.0,4.0,5.0,3.0
43,0.3684713375796178,0.9833695206750734,1303.0,19.0,0.658551391698533,0.001,0.9118439611142519,1.0,6.0,7.0,3.0,2.0
44,0.3684713375796178,0.9833695206750734,1303.0,19.0,0.658551391698533,0.001,0.9118439611142519,0.0,6.0,7.0,7.0,2.0
45,0.3679051663128097,0.9833695206750734,1303.0,11.0,0.658551391698533,0.001,0.6632898635489571,1.0,4.0,7.0,2.0,2.0
46,0.36592356687898087,0.9833695206750734,1303.0,19.0,0.658551391698533,0.001,0.9118439611142519,1.0,4.0,7.0,3.0,2.0
47,0.36217268223637655,0.9833695206750734,1303.0,19.0,0.40991326363233344,0.001,0.9118439611142519,0.0,4.0,7.0,7.0,7.0
48,0.36217268223637655,0.9833695206750734,1303.0,19.0,0.40991326363233344,0.001,0.9118439611142519,1.0,4.0,7.0,3.0,7.0
49,0.35421089879688605,0.6246334382185473,1286.0,12.0,0.39961368148948323,0.7767538193273832,0.6675219240752405,0.0,3.0,9.0,2.0,9.0
50,0.3527246992215145,0.5542052021651094,1326.0,20.0,0.3950568135351798,0.001,0.9115840259999671,1.0,4.0,4.0,3.0,7.0
51,0.3519108280254777,0.5542052021651094,1316.0,20.0,0.3950568135351798,0.10850113978727456,0.34162098591192874,0.0,8.0,4.0,7.0,9.0
52,0.35038924274593064,1.0,1500.0,17.0,0.6530743543740375,0.001,0.6793438467947919,0.0,6.0,4.0,3.0,8.0
53,0.3498230714791224,0.5010719728868273,102.0,19.0,0.3988874106885789,0.8404770830890317,0.6793438467947919,0.0,3.0,9.0,10.0,9.0
54,0.34837225760792645,0.592078805395991,1442.0,19.0,0.40991326363233344,0.023390700149317045,0.9993334891224902,1.0,4.0,4.0,4.0,7.0
55,0.34543524416135885,0.5824737632323577,1297.0,9.0,0.5522897273121836,0.6165700815958612,0.516072908451318,0.0,3.0,7.0,5.0,7.0
56,0.34253361641896674,0.5542052021651094,1316.0,20.0,0.3950568135351798,0.001,0.9115840259999671,1.0,4.0,4.0,3.0,9.0
57,0.3406581740976645,0.5010719728868273,1288.0,19.0,0.384810559481975,0.8404770830890317,0.30231888630980497,0.0,3.0,9.0,7.0,8.0
58,0.3401627742392074,0.5621700645104349,1316.0,20.0,0.3950568135351798,0.001,0.9115840259999671,1.0,4.0,4.0,3.0,9.0
59,0.33765038924274593,1.0,1431.0,19.0,0.9237386081440256,0.8404770830890317,0.3104941262822543,0.0,5.0,9.0,7.0,5.0
60,0.33669497523000713,1.0,714.0,19.0,0.6530743543740375,0.7901149900581961,0.30898548394817665,0.0,5.0,9.0,7.0,9.0
