,Fitness,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
0,0.5002866789832452,0.7925458392476443,612.0,16.0,0.0,0.7860065430504825,0.27191163461520207,1.0,8.0,3.0,9.0,3.0
1,0.5002866789832452,0.5649853914059587,547.0,4.0,0.0,0.7485776877429163,0.4873503969924009,0.0,8.0,7.0,8.0,3.0
2,0.5002866789832452,0.8488545031693542,630.0,0.0,0.0,0.5299342184283622,0.5189158865065512,1.0,5.0,3.0,3.0,7.0
3,0.4946486589794228,0.7925458392476443,546.0,1.0,0.8675516349353909,0.23059529759771588,0.5593730079017598,0.0,3.0,6.0,9.0,3.0
4,0.43744027521182394,0.1,4.0,2.0,0.1,0.1,0.1,3.0,2.0,2.0,2.0,2.0
5,0.38112378161432126,0.780599679651806,398.0,15.0,0.9415568062007844,0.15680796815955075,0.6819532066016412,1.0,7.0,7.0,9.0,8.0
6,0.34579856023443967,0.3269203229371139,560.0,2.0,0.48765188860083275,0.7806124320369608,0.047004338588421596,1.0,6.0,3.0,8.0,7.0
7,0.3237242785245589,0.8451734060082362,816.0,3.0,0.06148393086609405,0.001,0.11185291244674186,0.0,7.0,7.0,2.0,6.0
8,0.23214626998789578,0.9509444265724429,816.0,17.0,0.06148393086609405,0.265293599095963,0.11185291244674186,0.0,4.0,8.0,2.0,8.0
9,0.17541568452570555,0.8451734060082362,816.0,16.0,0.06148393086609405,1.0,0.11185291244674186,0.0,7.0,7.0,2.0,8.0
10,0.17238962859145057,0.5649853914059587,812.0,8.0,0.5105044539986033,0.9602549042630842,0.1847086560960658,0.0,6.0,8.0,9.0,9.0
11,0.15681340383512776,0.5649853914059587,812.0,16.0,0.5724169606891841,0.9854092326449826,0.1847086560960658,0.0,6.0,8.0,9.0,4.0
12,0.14302095941899728,0.8451734060082362,1121.0,17.0,0.06148393086609405,0.27222970396662866,0.5378180564523641,0.0,2.0,8.0,2.0,8.0
13,0.12668025737402056,0.7967709565169319,971.0,0.0,0.9563094146304274,0.001,0.6975128238989455,0.0,3.0,8.0,9.0,1.0
14,0.11263298719500536,0.5649853914059587,812.0,0.0,0.39526583182486275,0.06370445862228252,0.1847086560960658,0.0,2.0,8.0,9.0,9.0
