,Fitness,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
0,0.15295146480104937,0.18858363432708272,605.0,15.0,0.0,0.3567001586398225,0.46024663751473016,0.0,2.0,3.0,3.0,7.0
1,0.15295146480104937,0.6861993743806043,879.0,13.0,0.0,0.679283233930639,0.9598069828647221,0.0,5.0,3.0,9.0,3.0
2,0.15295146480104937,0.7916517727719053,457.0,2.0,0.0,0.6935140658085037,0.9664481914435713,1.0,6.0,8.0,8.0,7.0
3,0.03188206633768509,0.9530513079456998,996.0,1.0,0.912096288638037,0.2566806727551779,0.8610451643852577,1.0,4.0,8.0,9.0,4.0
4,0.02895871072521705,0.1,4.0,2.0,0.1,0.1,0.1,3.0,2.0,2.0,2.0,2.0
5,0.0289087388344057,0.8186247828767198,966.0,1.0,0.2029709300916307,0.1796013835439353,0.31492756480661277,0.0,2.0,8.0,7.0,3.0
6,0.0274012534615945,0.9530513079456998,355.0,1.0,0.912096288638037,0.17791219106690398,0.8610451643852577,0.0,4.0,8.0,9.0,6.0
7,0.024927644866429288,0.3004849985549133,457.0,4.0,0.3861188600081521,0.6935140658085037,0.29890614656210013,0.0,6.0,9.0,8.0,7.0
8,0.023969850292543726,0.8186247828767198,966.0,1.0,0.2029709300916307,0.1796013835439353,0.31492756480661277,0.0,3.0,8.0,7.0,6.0
9,0.023678347596143845,0.11762941166419295,317.0,1.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,5.0,3.0,6.0,1.0
10,0.02283298977658399,0.1971700829102521,966.0,6.0,0.2029709300916307,0.1796013835439353,0.9399876076562299,0.0,4.0,8.0,5.0,4.0
11,0.022508172486309763,0.9140297671341574,437.0,5.0,0.7710026147028396,0.2866660246807691,0.7320319472922941,0.0,5.0,8.0,6.0,7.0
12,0.021575363857829988,0.2357883103646799,1032.0,3.0,0.012116790140796673,0.14158785168576277,0.9244195012810758,0.0,2.0,7.0,7.0,7.0
13,0.02126720386449288,0.3004849985549133,457.0,0.0,0.3861188600081521,0.16559079465394488,0.29890614656210013,1.0,6.0,5.0,8.0,7.0
14,0.02111312386782438,0.3004849985549133,375.0,15.0,0.8843296148003119,0.2841337747686084,0.9274974964252216,1.0,5.0,3.0,3.0,10.0
15,0.02088408603493863,0.28165090323257086,457.0,14.0,0.3861188600081521,0.4479423673314493,0.29890614656210013,1.0,4.0,8.0,8.0,3.0
16,0.02010952172736169,0.8861550387561481,914.0,3.0,0.2774497824836408,0.29527068572258114,0.32101722214452016,0.0,5.0,4.0,6.0,1.0
17,0.019147562829241904,0.2805669231230279,61.0,3.0,0.7442602960216596,0.31337874722677833,0.810767127692029,0.0,7.0,1.0,4.0,4.0
18,0.01866033689383051,0.8043797619983245,555.0,9.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,8.0,7.0,6.0,3.0
19,0.017948237449767812,0.2772808504328296,230.0,18.0,0.17629378757078018,0.3567001586398225,0.46024663751473016,0.0,7.0,3.0,9.0,3.0
20,0.017914922855893578,0.1971700829102521,609.0,5.0,0.2029709300916307,0.32041766260046045,0.9399876076562299,1.0,4.0,1.0,7.0,3.0
21,0.017390218002373614,0.8186247828767198,966.0,4.0,0.6541961531397605,0.1796013835439353,0.31492756480661277,0.0,2.0,8.0,7.0,1.0
22,0.017256959626876567,0.13095940212859905,375.0,2.0,0.8843296148003119,0.2841337747686084,0.9664481914435713,0.0,5.0,1.0,7.0,10.0
23,0.01708622233327084,0.8186247828767198,966.0,20.0,0.3143304478333071,0.1796013835439353,0.31492756480661277,0.0,2.0,8.0,7.0,8.0
24,0.017052907739396606,0.9577302951315706,560.0,3.0,0.8222360601095926,0.32032168845199843,0.9350232671380821,0.0,5.0,2.0,9.0,10.0
25,0.01691132071543089,0.1971700829102521,966.0,1.0,0.2029709300916307,0.1796013835439353,0.9399876076562299,0.0,4.0,3.0,7.0,1.0
26,0.016869677473088096,0.2909445001291695,230.0,18.0,0.6796422187854656,0.22938185286873633,0.46024663751473016,1.0,6.0,5.0,9.0,10.0
27,0.01684469152768231,0.7517132066244574,230.0,18.0,0.6796422187854656,0.20619310426037812,0.3110927408511256,0.0,7.0,8.0,7.0,10.0
28,0.016840527203448086,0.9140297671341574,745.0,19.0,0.3359814209362262,0.6818255219172507,0.24579305091074768,1.0,5.0,10.0,8.0,7.0
29,0.016628146667499566,0.9577302951315706,317.0,20.0,0.921185434937481,0.2843148553836504,0.9435935691717373,0.0,5.0,3.0,6.0,4.0
30,0.016569846128219545,0.2777487491514167,879.0,13.0,0.06479901803856283,0.576414618510884,0.9367548802702633,1.0,4.0,8.0,9.0,3.0
31,0.016524038561642418,0.995492233699836,609.0,5.0,0.8125893934991387,0.855428742161914,0.9399876076562299,1.0,4.0,3.0,6.0,3.0
32,0.01641160180731671,0.3099967794472243,1128.0,3.0,0.7043453208108899,0.29648682245646546,0.8460585213201368,0.0,3.0,9.0,8.0,6.0
33,0.016394944510379594,0.8186247828767198,966.0,1.0,0.2029709300916307,0.1796013835439353,0.31492756480661277,0.0,2.0,8.0,7.0,1.0
34,0.015970183438482555,0.1971700829102521,884.0,6.0,0.2029709300916307,0.1796013835439353,0.9450664795032843,1.0,4.0,8.0,7.0,3.0
35,0.01536635642451123,0.7506266282787044,1128.0,3.0,0.7043453208108899,0.29648682245646546,0.9622017981158386,0.0,3.0,8.0,8.0,6.0
36,0.015358027776042671,0.2909445001291695,457.0,20.0,0.11317882812493285,0.4205540420731746,0.29890614656210013,1.0,6.0,9.0,9.0,7.0
37,0.015324713182168326,0.28542843436290094,230.0,18.0,0.6796422187854656,0.3567001586398225,0.46024663751473016,0.0,7.0,3.0,3.0,10.0
38,0.015220605076311289,0.8672398952754501,1128.0,3.0,0.7043453208108899,0.29648682245646546,0.9622017981158386,0.0,3.0,5.0,8.0,6.0
39,0.014916609407208403,0.9577302951315706,317.0,17.0,0.0980247511287404,0.29527068572258114,0.9350232671380821,0.0,5.0,4.0,6.0,10.0
40,0.01450850563224848,0.6772898313772996,437.0,1.0,0.5278678509845024,0.6983838231824793,0.7320319472922941,0.0,5.0,8.0,4.0,7.0
41,0.014462698065671353,0.8672398952754501,504.0,3.0,0.012116790140796673,0.3458942007421675,0.9622017981158386,0.0,6.0,9.0,8.0,7.0
42,0.01426697482665995,0.1971700829102521,966.0,1.0,0.2029709300916307,0.1796013835439353,0.9399876076562299,0.0,4.0,8.0,7.0,1.0
43,0.014117059154225786,0.7916517727719053,1125.0,2.0,0.3241923470063559,0.31337874722677833,0.810767127692029,0.0,2.0,1.0,8.0,7.0
44,0.013946321860620059,0.2115667852597245,437.0,5.0,0.5278678509845024,0.6983838231824793,0.7320319472922941,1.0,5.0,8.0,3.0,7.0
45,0.0138130634851229,0.1971700829102521,1060.0,2.0,0.026376174273209374,0.855428742161914,0.9399876076562299,0.0,4.0,8.0,7.0,8.0
46,0.013808899160888677,0.9530513079456998,355.0,13.0,0.18887777104715806,0.8384897120823833,0.8610451643852577,0.0,4.0,8.0,9.0,6.0
47,0.013804734836654342,0.9140297671341574,745.0,5.0,0.5278678509845024,0.6983838231824793,0.7320319472922941,1.0,5.0,10.0,2.0,7.0
48,0.013450767276740216,0.9577302951315706,317.0,6.0,0.39510488286099654,0.29527068572258114,0.9350232671380821,0.0,5.0,1.0,8.0,10.0
49,0.01342578133133443,0.3004849985549133,957.0,20.0,0.3861188600081521,0.6935140658085037,0.8594317594757314,1.0,4.0,7.0,8.0,7.0
50,0.013313344577008723,0.4907533939376834,879.0,9.0,0.16730776471793574,0.4339317784414589,0.8001485910061839,0.0,8.0,8.0,8.0,3.0
51,0.013026006204843066,0.2909445001291695,230.0,18.0,0.6796422187854656,0.3567001586398225,0.46024663751473016,1.0,6.0,5.0,9.0,10.0
52,0.013017677556374507,0.2777487491514167,879.0,9.0,0.16730776471793574,0.4339317784414589,0.8001485910061839,1.0,8.0,8.0,8.0,3.0
53,0.012988527286734497,0.9577302951315706,317.0,0.0,0.8222360601095926,0.1709967225021233,0.9350232671380821,0.0,5.0,4.0,7.0,1.0
54,0.012976034314031715,0.9577302951315706,317.0,18.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,5.0,4.0,6.0,10.0
55,0.012976034314031715,0.9140297671341574,437.0,5.0,0.5278678509845024,0.6983838231824793,0.7320319472922941,1.0,5.0,8.0,2.0,7.0
56,0.012951048368625928,0.3004849985549133,543.0,20.0,0.3861188600081521,0.6935140658085037,0.29890614656210013,1.0,5.0,8.0,2.0,7.0
57,0.012896912153580242,0.9140297671341574,437.0,5.0,0.5278678509845024,0.6983838231824793,0.7320319472922941,0.0,5.0,8.0,2.0,7.0
58,0.01278863972348887,0.6866672730991914,61.0,3.0,0.7442602960216596,0.48581002240531335,0.810767127692029,0.0,4.0,1.0,4.0,4.0
59,0.012776146750785977,0.6866672730991914,1119.0,5.0,0.6727432446619568,0.31337874722677833,0.9114279446163616,0.0,6.0,5.0,4.0,4.0
60,0.012767818102317419,0.15764459548510862,901.0,5.0,0.19561052008272686,0.6983838231824793,0.9524642897785667,0.0,5.0,8.0,2.0,1.0
61,0.012767818102317419,0.6866672730991914,1170.0,3.0,0.04882953602743187,0.31337874722677833,0.810767127692029,0.0,2.0,3.0,4.0,4.0
62,0.012763653778083195,0.3004849985549133,971.0,2.0,0.6367368215986507,0.2841337747686084,0.9664481914435713,1.0,6.0,5.0,7.0,10.0
63,0.012692860266100281,0.1971700829102521,939.0,1.0,0.6865411929089744,0.855428742161914,0.9411045785139415,1.0,6.0,8.0,8.0,1.0
64,0.012692860266100281,0.1971700829102521,966.0,1.0,0.2029709300916307,0.855428742161914,0.9399876076562299,0.0,4.0,8.0,7.0,1.0
65,0.012692860266100281,0.1971700829102521,966.0,1.0,0.8577810472875036,0.855428742161914,0.9399876076562299,0.0,5.0,8.0,7.0,1.0
66,0.012622066754117478,0.3004849985549133,457.0,2.0,0.15282176242050138,0.6935140658085037,0.29890614656210013,1.0,6.0,7.0,7.0,1.0
67,0.012617902429883143,0.8672398952754501,1128.0,3.0,0.7043453208108899,0.29648682245646546,0.9622017981158386,0.0,5.0,5.0,8.0,7.0
68,0.012534615945197447,0.34678291122082533,879.0,13.0,0.16730776471793574,0.4339317784414589,0.5035592175877496,1.0,4.0,8.0,2.0,10.0
69,0.0124013575697004,0.29890696176902853,61.0,3.0,0.7442602960216596,0.31337874722677833,0.810767127692029,0.0,3.0,5.0,9.0,9.0
70,0.01237220730006039,0.8039773187323769,61.0,3.0,0.7442602960216596,0.31337874722677833,0.810767127692029,0.0,4.0,3.0,4.0,4.0
71,0.012313906760780369,0.9577302951315706,317.0,3.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,2.0,4.0,6.0,4.0
72,0.012280592166906135,0.19812413275282648,583.0,16.0,0.026376174273209374,0.5624040296208936,0.923853558560967,1.0,2.0,8.0,3.0,1.0
73,0.012259770545734683,0.8043797619983245,555.0,3.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,8.0,4.0,6.0,10.0
74,0.012163991088346093,0.3004849985549133,3.0,20.0,0.3861188600081521,0.6935140658085037,0.8006514643189708,0.0,6.0,5.0,8.0,4.0
75,0.012155662439877535,0.3004849985549133,473.0,20.0,0.3670334460130687,0.6935140658085037,0.9664481914435713,1.0,6.0,7.0,8.0,7.0
76,0.012155662439877535,0.3004849985549133,457.0,20.0,0.3861188600081521,0.6935140658085037,0.29890614656210013,1.0,6.0,5.0,8.0,7.0
77,0.012143169467174753,0.8672398952754501,1128.0,3.0,0.012116790140796673,0.5685469769126178,0.9622017981158386,0.0,5.0,4.0,8.0,7.0
78,0.012134840818706194,0.19812413275282648,948.0,2.0,0.026376174273209374,0.5624040296208936,0.923853558560967,1.0,2.0,3.0,3.0,1.0
79,0.012080704603660397,0.9577302951315706,1066.0,2.0,0.38513668777935656,0.29527068572258114,0.9660849061701207,0.0,5.0,3.0,6.0,10.0
80,0.012072375955191839,0.9577302951315706,526.0,3.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,5.0,4.0,9.0,10.0
81,0.012072375955191839,0.9577302951315706,317.0,3.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,5.0,4.0,6.0,10.0
82,0.012039061361317605,0.8672398952754501,218.0,18.0,0.012116790140796673,0.5685469769126178,0.9622017981158386,0.0,2.0,3.0,9.0,7.0
83,0.012026568388614711,0.15764459548510862,901.0,5.0,0.6632483690247799,0.34070637634578205,0.9524642897785667,0.0,5.0,8.0,2.0,3.0
84,0.012001582443209036,0.7433427627712451,583.0,16.0,0.026376174273209374,0.3008820383371898,0.923853558560967,1.0,5.0,3.0,4.0,4.0
85,0.011964103525100467,0.8672398952754501,1128.0,3.0,0.012116790140796673,0.7382081611910716,0.668420235234696,0.0,2.0,3.0,2.0,7.0
86,0.01194744622816335,0.3004849985549133,457.0,20.0,0.3861188600081521,0.6935140658085037,0.9664481914435713,1.0,6.0,8.0,8.0,7.0
87,0.011939117579694791,0.15764459548510862,418.0,13.0,0.05870667187827219,0.3458942007421675,0.964834786534045,0.0,5.0,3.0,2.0,8.0
88,0.011914131634289005,0.1452218649914182,142.0,16.0,0.912096288638037,0.8384897120823833,0.8610451643852577,1.0,4.0,8.0,3.0,4.0
89,0.011830845149603308,0.15764459548510862,418.0,20.0,0.36845938442631,0.7317943304161996,0.964834786534045,0.0,5.0,8.0,2.0,8.0
90,0.01176421596185484,0.6378597489364136,996.0,15.0,0.6796422187854656,0.3112001737460083,0.9276171109007516,1.0,6.0,5.0,8.0,3.0
91,0.01175588731338617,0.2777487491514167,879.0,13.0,0.16730776471793574,0.4339317784414589,0.8001485910061839,1.0,4.0,8.0,9.0,3.0
92,0.011730901367980495,0.2909445001291695,996.0,5.0,0.6796422187854656,0.318441098728737,0.8134849807898046,1.0,6.0,5.0,8.0,4.0
93,0.011722572719511937,0.9577302951315706,317.0,3.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,5.0,3.0,6.0,10.0
94,0.011722572719511937,0.9577302951315706,913.0,3.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,0.0,5.0,3.0,6.0,10.0
95,0.011697586774106261,0.3004849985549133,375.0,2.0,0.8843296148003119,0.2841337747686084,0.9449187102412295,0.0,5.0,3.0,7.0,3.0
96,0.011685093801403368,0.23574152049282118,1008.0,20.0,0.2396836759782659,0.7317943304161996,0.964834786534045,0.0,5.0,8.0,2.0,8.0
97,0.011680929477169144,0.19812413275282648,407.0,1.0,0.824706370312135,0.28924935210424546,0.923853558560967,0.0,2.0,3.0,7.0,8.0
98,0.011655943531763358,0.7916517727719053,1165.0,2.0,0.29375541232323127,0.3475881037501205,0.9664481914435713,0.0,2.0,3.0,7.0,10.0
99,0.01163928623482624,0.9577302951315706,317.0,20.0,0.8222360601095926,0.29527068572258114,0.9350232671380821,1.0,5.0,3.0,6.0,10.0
100,0.011572657047077661,0.15764459548510862,418.0,1.0,0.05870667187827219,0.7317943304161996,0.9656835254041647,1.0,4.0,1.0,2.0,10.0
101,0.011560164074374879,0.8672398952754501,1128.0,3.0,0.012116790140796673,0.5685469769126178,0.9622017981158386,0.0,2.0,3.0,8.0,7.0
102,0.011560164074374879,0.2909445001291695,230.0,18.0,0.6796422187854656,0.6204252208764722,0.46024663751473016,1.0,6.0,5.0,9.0,10.0
103,0.011472713265454848,0.6866672730991914,637.0,5.0,0.3241923470063559,0.31337874722677833,0.919970450506685,1.0,4.0,3.0,8.0,3.0
104,0.011447727320049172,0.25959314616013585,538.0,20.0,0.912096288638037,0.8384897120823833,0.8610451643852577,1.0,6.0,8.0,9.0,6.0
105,0.011447727320049172,0.9530513079456998,969.0,12.0,0.912096288638037,0.5291907860619667,0.8610451643852577,1.0,4.0,8.0,9.0,4.0
106,0.011410248401940604,0.3004849985549133,375.0,2.0,0.8843296148003119,0.2841337747686084,0.9664481914435713,1.0,5.0,3.0,7.0,10.0
107,0.011410248401940604,0.3004849985549133,375.0,2.0,0.8843296148003119,0.2841337747686084,0.9664481914435713,1.0,4.0,3.0,10.0,10.0
